dir	vel
259.7 	1.51 
268.1 	2.27 
271.0 	1.26 
242.9 	0.50 
255.5 	1.26 
248.5 	0.76 
245.7 	0.76 
245.7 	0.50 
248.5 	1.01 
268.1 	1.26 
256.9 	1.76 
269.6 	2.01 
241.5 	1.01 
256.9 	1.51 
254.1 	1.26 
259.7 	1.51 
255.5 	1.26 
258.3 	1.51 
258.3 	2.01 
258.3 	1.01 
230.2 	0.76 
249.9 	1.01 
259.7 	2.01 
259.7 	1.76 
263.9 	2.52 
261.1 	1.51 
259.7 	1.76 
261.1 	2.01 
261.1 	1.26 
251.3 	1.01 
258.3 	1.51 
255.5 	1.26 
252.7 	1.26 
261.1 	2.01 
249.9 	1.51 
258.3 	2.01 
263.9 	3.02 
262.5 	2.52 
258.3 	2.01 
255.5 	1.76 
262.5 	2.27 
268.1 	2.01 
269.6 	3.02 
273.8 	2.01 
271.0 	2.01 
269.6 	2.01 
272.4 	1.76 
272.4 	1.51 
279.4 	2.01 
286.4 	2.01 
286.4 	1.76 
286.4 	2.27 
280.8 	1.76 
278.0 	2.52 
272.4 	2.27 
272.4 	1.76 
276.6 	1.26 
269.6 	2.01 
272.4 	2.01 
265.3 	1.26 
263.9 	1.26 
265.3 	1.76 
266.7 	1.51 
262.5 	0.76 
261.1 	0.50 
261.1 	0.76 
266.7 	2.01 
272.4 	1.51 
268.1 	1.01 
272.4 	0.76 
271.0 	1.01 
266.7 	2.27 
259.7 	1.26 
266.7 	0.50 
256.9 	0.25 
269.6 	1.51 
273.8 	1.01 
269.6 	0.50 
275.2 	0.50 
275.2 	1.26 
282.2 	0.25 
286.4 	0.00 
279.4 	0.50 
276.6 	0.50 
262.5 	0.76 
271.0 	0.50 
263.9 	0.50 
263.9 	0.25 
269.6 	1.01 
268.1 	0.50 
276.6 	1.01 
268.1 	0.76 
268.1 	0.76 
268.1 	1.26 
262.5 	1.26 
266.7 	1.51 
273.8 	2.01 
261.1 	1.26 
266.7 	1.76 
276.6 	1.26 
268.1 	1.01 
265.3 	0.76 
262.5 	1.01 
266.7 	1.26 
268.1 	1.76 
265.3 	1.26 
259.7 	1.76 
262.5 	1.76 
268.1 	1.76 
265.3 	2.01 
265.3 	2.27 
258.3 	1.51 
263.9 	2.27 
263.9 	2.01 
268.1 	2.27 
271.0 	2.52 
265.3 	2.27 
269.6 	1.26 
266.7 	2.27 
268.1 	2.01 
265.3 	1.51 
261.1 	1.51 
268.1 	1.51 
272.4 	0.76 
269.6 	1.26 
272.4 	2.01 
263.9 	1.26 
269.6 	2.52 
272.4 	1.76 
271.0 	2.01 
273.8 	2.27 
275.2 	2.01 
276.6 	1.76 
269.6 	1.51 
269.6 	1.01 
283.6 	1.51 
276.6 	2.27 
275.2 	2.27 
276.6 	2.01 
278.0 	1.76 
275.2 	1.76 
272.4 	1.76 
283.6 	1.76 
273.8 	2.01 
280.8 	1.76 
280.8 	1.51 
279.4 	2.01 
283.6 	1.26 
280.8 	1.51 
280.8 	1.26 
276.6 	2.77 
279.4 	1.26 
287.8 	1.51 
279.4 	1.76 
278.0 	1.76 
282.2 	2.01 
285.0 	1.76 
273.8 	1.26 
273.8 	1.51 
273.8 	1.26 
273.8 	1.26 
280.8 	1.76 
283.6 	1.51 
279.4 	1.51 
278.0 	1.51 
268.1 	1.51 
272.4 	1.51 
269.6 	1.51 
275.2 	1.26 
268.1 	1.26 
268.1 	1.76 
263.9 	1.76 
269.6 	2.01 
266.7 	1.76 
265.3 	1.26 
266.7 	2.01 
273.8 	1.51 
266.7 	1.76 
271.0 	2.01 
263.9 	2.01 
268.1 	1.51 
266.7 	1.51 
265.3 	2.01 
266.7 	1.26 
263.9 	1.26 
263.9 	1.76 
266.7 	2.52 
266.7 	2.01 
272.4 	2.52 
265.3 	1.76 
273.8 	2.27 
266.7 	2.27 
265.3 	2.77 
269.6 	2.27 
273.8 	2.01 
263.9 	2.01 
266.7 	1.76 
271.0 	2.27 
268.1 	2.77 
263.9 	2.27 
263.9 	1.76 
273.8 	2.27 
269.6 	2.27 
278.0 	2.01 
276.6 	2.27 
279.4 	1.76 
273.8 	2.01 
273.8 	1.76 
282.2 	1.51 
275.2 	2.27 
271.0 	2.01 
269.6 	2.77 
268.1 	2.52 
272.4 	2.27 
271.0 	2.27 
269.6 	2.27 
268.1 	2.52 
273.8 	2.77 
272.4 	3.27 
263.9 	2.27 
273.8 	2.27 
259.7 	1.01 
269.6 	1.26 
261.1 	2.01 
269.6 	2.01 
269.6 	1.76 
263.9 	2.52 
272.4 	1.76 
266.7 	1.26 
261.1 	2.01 
266.7 	1.76 
262.5 	1.01 
269.6 	1.76 
261.1 	1.51 
263.9 	1.26 
271.0 	2.01 
271.0 	1.51 
265.3 	1.01 
262.5 	2.27 
271.0 	1.51 
262.5 	1.51 
263.9 	1.01 
252.7 	1.01 
266.7 	1.76 
265.3 	1.26 
269.6 	2.27 
272.4 	2.27 
265.3 	2.01 
273.8 	1.51 
273.8 	2.27 
269.6 	1.51 
272.4 	2.27 
268.1 	1.76 
272.4 	1.26 
268.1 	1.76 
272.4 	2.27 
266.7 	1.51 
263.9 	1.26 
265.3 	2.01 
262.5 	1.26 
265.3 	1.51 
265.3 	1.76 
273.8 	2.01 
268.1 	2.52 
265.3 	2.27 
271.0 	2.01 
268.1 	2.27 
271.0 	2.01 
271.0 	3.02 
266.7 	2.52 
262.5 	2.52 
263.9 	2.77 
272.4 	2.77 
259.7 	2.01 
261.1 	2.77 
259.7 	2.01 
265.3 	1.76 
263.9 	2.01 
261.1 	1.26 
256.9 	1.76 
261.1 	1.26 
249.9 	0.76 
228.8 	1.01 
247.1 	0.76 
263.9 	1.76 
255.5 	0.76 
259.7 	1.26 
254.1 	1.01 
224.6 	1.26 
259.7 	2.27 
242.9 	0.76 
256.9 	2.01 
249.9 	1.01 
255.5 	2.27 
263.9 	1.51 
255.5 	1.26 
255.5 	0.50 
258.3 	1.76 
271.0 	1.26 
271.0 	1.26 
248.5 	1.01 
256.9 	1.26 
241.5 	1.01 
228.8 	0.50 
268.1 	0.76 
249.9 	0.50 
265.3 	1.26 
266.7 	2.27 
268.1 	1.76 
262.5 	0.76 
238.7 	0.50 
233.1 	0.50 
247.1 	0.50 
247.1 	1.01 
255.5 	0.00 
233.1 	0.50 
262.5 	0.50 
251.3 	0.50 
234.5 	0.50 
186.7 	0.76 
213.4 	1.26 
200.8 	2.01 
224.6 	0.76 
214.8 	0.50 
231.6 	1.26 
207.8 	2.27 
223.2 	2.52 
206.4 	1.76 
209.2 	1.76 
213.4 	2.52 
205.0 	2.27 
212.0 	2.27 
202.2 	1.76 
207.8 	3.02 
206.4 	2.01 
220.4 	2.52 
220.4 	2.27 
214.8 	2.01 
219.0 	3.53 
209.2 	3.02 
210.6 	2.77 
219.0 	3.27 
217.6 	3.02 
196.5 	2.01 
206.4 	2.01 
216.2 	3.02 
223.2 	3.02 
221.8 	3.27 
217.6 	3.27 
213.4 	2.01 
217.6 	2.52 
212.0 	4.03 
213.4 	3.53 
213.4 	2.52 
200.8 	3.02 
213.4 	2.27 
221.8 	3.78 
213.4 	3.78 
212.0 	3.78 
205.0 	2.52 
219.0 	3.53 
214.8 	3.53 
212.0 	3.53 
212.0 	4.03 
216.2 	3.02 
216.2 	3.27 
209.2 	2.01 
219.0 	3.27 
210.6 	3.27 
210.6 	3.53 
227.4 	3.27 
212.0 	2.52 
217.6 	3.02 
217.6 	3.02 
212.0 	3.78 
213.4 	3.78 
206.4 	3.27 
205.0 	2.77 
214.8 	2.77 
214.8 	3.27 
219.0 	3.78 
205.0 	3.53 
209.2 	2.01 
220.4 	2.77 
200.8 	2.77 
212.0 	2.77 
216.2 	3.27 
210.6 	3.53 
207.8 	3.27 
210.6 	3.02 
217.6 	3.78 
200.8 	4.53 
209.2 	3.27 
217.6 	3.02 
219.0 	3.02 
205.0 	3.53 
207.8 	2.52 
207.8 	3.53 
206.4 	3.02 
198.0 	2.01 
226.0 	3.02 
212.0 	3.78 
206.4 	3.78 
202.2 	3.78 
210.6 	3.53 
202.2 	3.02 
203.6 	3.27 
199.4 	4.28 
199.4 	4.03 
207.8 	3.27 
182.5 	2.01 
213.4 	2.77 
213.4 	3.53 
210.6 	4.78 
219.0 	3.53 
210.6 	4.03 
216.2 	4.28 
206.4 	3.78 
217.6 	4.03 
213.4 	4.03 
216.2 	4.78 
206.4 	3.78 
214.8 	3.27 
217.6 	4.03 
217.6 	4.03 
213.4 	4.28 
209.2 	3.78 
224.6 	4.53 
212.0 	3.27 
209.2 	5.54 
233.1 	4.03 
220.4 	3.78 
209.2 	4.28 
238.7 	3.27 
219.0 	3.27 
227.4 	4.28 
200.8 	4.53 
217.6 	4.03 
199.4 	4.53 
198.0 	3.78 
221.8 	4.53 
237.3 	3.78 
214.8 	4.03 
216.2 	4.53 
203.6 	4.53 
207.8 	4.78 
228.8 	3.78 
210.6 	3.53 
203.6 	4.28 
217.6 	4.78 
203.6 	4.53 
221.8 	3.02 
224.6 	5.29 
216.2 	4.28 
213.4 	4.53 
214.8 	3.78 
213.4 	5.04 
206.4 	4.28 
219.0 	5.04 
199.4 	4.78 
210.6 	4.53 
205.0 	4.78 
226.0 	4.78 
220.4 	4.28 
233.1 	4.53 
212.0 	4.28 
216.2 	4.78 
224.6 	4.78 
207.8 	5.29 
207.8 	4.28 
221.8 	4.53 
205.0 	4.03 
206.4 	5.79 
210.6 	5.29 
209.2 	4.28 
212.0 	5.04 
212.0 	5.04 
210.6 	5.79 
207.8 	5.29 
200.8 	4.03 
216.2 	4.28 
206.4 	5.54 
221.8 	5.29 
206.4 	5.04 
214.8 	4.28 
219.0 	4.78 
216.2 	5.04 
223.2 	5.79 
223.2 	5.54 
212.0 	4.53 
213.4 	6.30 
210.6 	5.29 
209.2 	3.78 
216.2 	3.53 
207.8 	4.53 
207.8 	4.28 
213.4 	4.03 
214.8 	4.53 
213.4 	4.53 
217.6 	4.78 
217.6 	4.53 
214.8 	4.78 
206.4 	4.78 
224.6 	5.04 
223.2 	5.29 
209.2 	5.54 
209.2 	5.29 
209.2 	5.04 
206.4 	5.04 
210.6 	4.03 
228.8 	5.04 
219.0 	3.78 
210.6 	5.29 
214.8 	6.30 
223.2 	5.29 
220.4 	5.79 
216.2 	6.30 
216.2 	4.53 
209.2 	4.28 
210.6 	5.54 
213.4 	5.04 
219.0 	5.79 
212.0 	6.80 
219.0 	4.53 
214.8 	4.78 
209.2 	4.78 
217.6 	4.78 
203.6 	4.03 
212.0 	5.54 
217.6 	4.78 
227.4 	6.04 
209.2 	6.04 
203.6 	4.78 
203.6 	5.04 
205.0 	5.04 
203.6 	4.53 
219.0 	4.53 
216.2 	4.53 
219.0 	4.53 
221.8 	3.78 
219.0 	4.53 
219.0 	4.28 
227.4 	4.28 
220.4 	4.53 
234.5 	3.27 
223.2 	4.03 
217.6 	5.04 
221.8 	4.78 
209.2 	3.02 
223.2 	4.28 
271.0 	3.53 
294.8 	5.04 
334.1 	7.05 
345.4 	8.56 
334.1 	8.06 
325.7 	7.30 
341.2 	6.55 
339.7 	6.04 
331.3 	5.79 
328.5 	5.29 
342.6 	9.32 
338.3 	9.32 
341.2 	10.58 
341.2 	8.81 
338.3 	8.56 
338.3 	6.30 
341.2 	7.05 
338.3 	7.05 
345.4 	8.81 
341.2 	8.81 
341.2 	6.30 
327.1 	5.54 
317.3 	5.54 
320.1 	4.53 
327.1 	5.29 
314.5 	5.79 
313.1 	4.78 
314.5 	5.54 
304.7 	4.53 
285.0 	2.77 
254.1 	2.27 
256.9 	2.01 
271.0 	2.27 
271.0 	3.78 
271.0 	3.02 
258.3 	2.01 
242.9 	0.76 
262.5 	1.01 
252.7 	1.01 
220.4 	0.76 
219.0 	1.26 
217.6 	1.01 
216.2 	1.26 
199.4 	1.76 
207.8 	1.26 
206.4 	1.26 
212.0 	2.77 
217.6 	2.01 
217.6 	1.26 
269.6 	1.76 
266.7 	1.76 
255.5 	1.01 
190.9 	0.76 
219.0 	0.76 
216.2 	0.76 
206.4 	0.25 
213.4 	0.00 
212.0 	0.00 
212.0 	0.00 
181.1 	0.25 
134.8 	1.51 
150.2 	1.51 
161.5 	2.01 
176.9 	2.52 
178.3 	2.27 
181.1 	2.52 
186.7 	3.02 
188.1 	2.27 
195.1 	1.76 
195.1 	0.76 
202.2 	0.50 
209.2 	0.76 
196.5 	0.76 
182.5 	0.76 
179.7 	0.76 
169.9 	1.01 
167.1 	1.26 
189.5 	2.52 
193.7 	1.76 
195.1 	1.26 
193.7 	0.76 
202.2 	0.76 
188.1 	0.25 
189.5 	0.76 
196.5 	0.00 
207.8 	0.00 
207.8 	0.00 
207.8 	0.00 
209.2 	0.00 
192.3 	0.00 
210.6 	0.00 
224.6 	0.00 
226.0 	0.00 
226.0 	0.00 
226.0 	0.00 
226.0 	0.00 
226.0 	0.00 
226.0 	0.00 
226.0 	0.00 
226.0 	0.00 
254.1 	0.00 
296.2 	1.01 
299.0 	1.01 
290.6 	0.76 
289.2 	0.76 
292.0 	1.01 
292.0 	1.01 
296.2 	0.50 
297.6 	0.00 
296.2 	0.00 
296.2 	0.00 
297.6 	0.76 
306.1 	1.26 
310.3 	1.01 
310.3 	0.76 
308.9 	0.25 
308.9 	0.00 
310.3 	0.25 
311.7 	0.25 
318.7 	0.76 
321.5 	0.25 
321.5 	0.00 
320.1 	1.01 
329.9 	1.51 
342.6 	2.77 
338.3 	2.52 
341.2 	3.02 
344.0 	2.77 
332.7 	1.26 
332.7 	1.26 
339.7 	2.27 
336.9 	1.26 
335.5 	1.26 
325.7 	1.51 
329.9 	1.51 
320.1 	0.76 
314.5 	0.25 
314.5 	0.76 
327.1 	0.50 
328.5 	0.25 
341.2 	1.51 
339.7 	2.01 
341.2 	2.77 
342.6 	2.77 
344.0 	2.27 
342.6 	1.51 
304.7 	1.51 
280.8 	2.27 
303.2 	2.52 
320.1 	1.51 
310.3 	1.76 
292.0 	0.25 
283.6 	0.76 
287.8 	0.25 
290.6 	0.00 
292.0 	0.25 
293.4 	0.25 
304.7 	0.25 
308.9 	1.26 
314.5 	1.51 
307.5 	1.76 
318.7 	0.25 
317.3 	1.26 
308.9 	2.01 
307.5 	1.51 
303.2 	1.26 
294.8 	0.50 
287.8 	0.25 
290.6 	0.50 
292.0 	0.76 
292.0 	0.76 
292.0 	0.00 
283.6 	0.00 
268.1 	0.25 
268.1 	0.25 
265.3 	0.00 
283.6 	0.50 
280.8 	0.00 
271.0 	0.25 
272.4 	0.25 
272.4 	1.01 
269.6 	0.76 
259.7 	0.25 
262.5 	0.50 
256.9 	0.25 
259.7 	0.50 
252.7 	0.25 
252.7 	0.00 
247.1 	0.00 
242.9 	0.00 
214.8 	0.00 
213.4 	0.00 
234.5 	0.25 
254.1 	0.00 
262.5 	0.00 
255.5 	0.00 
249.9 	0.00 
256.9 	0.50 
268.1 	1.26 
266.7 	0.76 
272.4 	0.50 
262.5 	0.00 
262.5 	0.00 
262.5 	0.00 
262.5 	0.00 
262.5 	0.00 
262.5 	0.00 
262.5 	0.00 
262.5 	0.00 
262.5 	0.00 
261.1 	0.00 
224.6 	0.00 
206.4 	0.00 
205.0 	0.00 
212.0 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
223.2 	0.00 
224.6 	0.00 
224.6 	0.00 
221.8 	0.00 
216.2 	0.00 
207.8 	0.00 
220.4 	0.00 
252.7 	0.00 
244.3 	0.00 
224.6 	0.00 
206.4 	0.00 
216.2 	0.25 
235.9 	0.25 
203.6 	1.01 
223.2 	1.26 
212.0 	1.01 
221.8 	0.76 
238.7 	1.01 
255.5 	1.26 
255.5 	1.01 
259.7 	2.27 
259.7 	1.76 
255.5 	2.01 
265.3 	2.52 
261.1 	2.01 
271.0 	2.77 
271.0 	2.52 
266.7 	2.01 
254.1 	1.76 
262.5 	1.26 
255.5 	1.26 
265.3 	1.26 
252.7 	1.26 
271.0 	2.01 
271.0 	1.76 
263.9 	1.51 
272.4 	1.51 
259.7 	1.01 
259.7 	1.51 
255.5 	1.51 
259.7 	1.01 
265.3 	2.01 
259.7 	1.01 
259.7 	1.01 
256.9 	1.26 
261.1 	1.51 
268.1 	1.51 
265.3 	2.27 
271.0 	2.01 
275.2 	1.76 
276.6 	1.76 
279.4 	2.01 
278.0 	1.51 
285.0 	1.51 
285.0 	1.26 
282.2 	1.26 
278.0 	2.01 
276.6 	1.51 
285.0 	1.76 
285.0 	1.51 
286.4 	0.76 
289.2 	1.01 
294.8 	1.26 
292.0 	1.01 
283.6 	1.26 
283.6 	0.76 
289.2 	1.01 
296.2 	1.01 
304.7 	1.01 
304.7 	1.51 
290.6 	0.76 
289.2 	0.00 
286.4 	0.76 
279.4 	1.01 
266.7 	0.50 
269.6 	0.50 
261.1 	0.76 
262.5 	0.50 
265.3 	0.50 
269.6 	0.50 
279.4 	0.25 
286.4 	0.25 
299.0 	1.01 
290.6 	1.01 
289.2 	0.50 
300.4 	1.26 
297.6 	1.01 
296.2 	0.76 
294.8 	1.01 
293.4 	0.50 
285.0 	0.76 
278.0 	0.25 
276.6 	0.76 
265.3 	1.26 
259.7 	0.50 
278.0 	0.76 
265.3 	1.01 
272.4 	0.76 
278.0 	0.50 
282.2 	1.26 
283.6 	1.01 
278.0 	1.01 
279.4 	0.50 
276.6 	0.76 
269.6 	1.01 
271.0 	0.50 
271.0 	0.76 
272.4 	1.01 
272.4 	1.26 
271.0 	1.26 
263.9 	0.76 
256.9 	0.25 
244.3 	0.00 
235.9 	0.00 
269.6 	0.00 
235.9 	0.00 
235.9 	0.00 
247.1 	0.00 
271.0 	0.25 
255.5 	0.00 
256.9 	0.76 
263.9 	1.26 
263.9 	0.50 
272.4 	0.50 
266.7 	0.25 
263.9 	0.50 
289.2 	0.25 
280.8 	0.00 
287.8 	0.25 
293.4 	0.25 
292.0 	0.25 
292.0 	1.01 
289.2 	0.25 
285.0 	0.76 
283.6 	1.01 
280.8 	0.76 
286.4 	0.25 
285.0 	0.25 
282.2 	0.25 
268.1 	0.00 
273.8 	0.50 
279.4 	0.76 
287.8 	1.01 
276.6 	0.76 
265.3 	0.76 
268.1 	0.76 
268.1 	0.00 
261.1 	0.25 
268.1 	0.00 
252.7 	0.00 
249.9 	0.00 
242.9 	0.00 
266.7 	1.01 
271.0 	1.76 
273.8 	1.26 
282.2 	1.01 
278.0 	1.01 
283.6 	1.26 
286.4 	1.26 
289.2 	1.01 
287.8 	1.76 
287.8 	1.76 
285.0 	1.51 
280.8 	1.51 
282.2 	1.51 
283.6 	1.26 
278.0 	1.51 
276.6 	1.26 
276.6 	2.01 
275.2 	1.76 
278.0 	2.01 
278.0 	2.01 
276.6 	1.76 
276.6 	2.27 
271.0 	1.76 
273.8 	2.27 
283.6 	1.76 
279.4 	2.01 
276.6 	2.01 
273.8 	2.27 
278.0 	2.01 
268.1 	2.01 
280.8 	1.76 
276.6 	2.01 
280.8 	2.01 
279.4 	1.76 
278.0 	1.26 
283.6 	1.26 
273.8 	1.76 
272.4 	1.51 
272.4 	1.76 
266.7 	2.01 
266.7 	0.76 
261.1 	0.76 
244.3 	0.76 
242.9 	0.50 
271.0 	1.26 
286.4 	1.26 
286.4 	1.51 
292.0 	1.01 
287.8 	0.76 
300.4 	0.25 
293.4 	0.50 
276.6 	0.50 
266.7 	0.76 
272.4 	0.25 
273.8 	0.25 
275.2 	0.25 
278.0 	0.50 
278.0 	0.76 
294.8 	1.01 
285.0 	1.26 
299.0 	1.51 
297.6 	1.51 
287.8 	1.26 
273.8 	1.51 
283.6 	1.51 
280.8 	1.51 
279.4 	1.76 
279.4 	1.26 
275.2 	1.76 
276.6 	1.01 
279.4 	1.01 
259.7 	1.26 
275.2 	1.26 
272.4 	0.76 
275.2 	1.51 
266.7 	2.01 
272.4 	1.76 
255.5 	0.00 
259.7 	1.51 
276.6 	0.76 
293.4 	1.26 
282.2 	2.52 
269.6 	1.01 
271.0 	2.01 
271.0 	2.01 
279.4 	1.51 
278.0 	2.52 
282.2 	1.76 
273.8 	0.76 
251.3 	0.76 
269.6 	1.01 
258.3 	0.76 
255.5 	1.26 
240.1 	1.26 
219.0 	1.26 
213.4 	2.52 
230.2 	2.01 
214.8 	1.76 
231.6 	1.51 
245.7 	1.26 
219.0 	2.52 
217.6 	2.27 
219.0 	2.52 
238.7 	2.01 
252.7 	1.76 
263.9 	1.76 
259.7 	1.76 
258.3 	2.77 
228.8 	0.76 
227.4 	1.51 
217.6 	1.76 
203.6 	1.76 
221.8 	2.27 
199.4 	2.52 
203.6 	3.27 
219.0 	2.27 
205.0 	2.01 
200.8 	1.51 
193.7 	2.01 
212.0 	2.77 
217.6 	2.77 
213.4 	2.27 
224.6 	2.27 
202.2 	2.01 
220.4 	2.01 
214.8 	2.27 
213.4 	1.51 
219.0 	2.77 
212.0 	3.27 
212.0 	2.52 
224.6 	2.52 
245.7 	2.27 
230.2 	1.51 
210.6 	2.52 
217.6 	2.77 
221.8 	2.52 
226.0 	1.51 
223.2 	2.01 
205.0 	2.52 
242.9 	2.52 
219.0 	2.01 
245.7 	2.01 
224.6 	3.02 
241.5 	2.27 
223.2 	3.02 
231.6 	2.27 
228.8 	2.52 
254.1 	2.52 
226.0 	1.76 
212.0 	2.27 
221.8 	3.27 
207.8 	2.77 
219.0 	2.77 
217.6 	3.02 
228.8 	2.52 
217.6 	1.76 
219.0 	2.01 
231.6 	2.52 
214.8 	2.52 
226.0 	2.01 
214.8 	3.02 
195.1 	2.77 
216.2 	4.03 
221.8 	2.77 
210.6 	3.02 
238.7 	2.52 
224.6 	2.01 
224.6 	2.27 
213.4 	2.52 
210.6 	3.27 
210.6 	3.78 
209.2 	3.27 
219.0 	3.27 
212.0 	3.78 
213.4 	3.02 
242.9 	2.27 
213.4 	2.77 
237.3 	1.76 
219.0 	1.51 
220.4 	2.52 
203.6 	2.77 
244.3 	2.27 
216.2 	3.53 
212.0 	1.76 
220.4 	2.52 
206.4 	2.52 
230.2 	3.02 
224.6 	2.77 
233.1 	2.77 
238.7 	2.52 
206.4 	2.52 
212.0 	2.52 
223.2 	3.02 
212.0 	2.77 
213.4 	2.52 
199.4 	2.77 
210.6 	1.76 
223.2 	2.01 
210.6 	2.01 
207.8 	2.52 
223.2 	1.26 
224.6 	2.27 
219.0 	2.77 
206.4 	2.01 
207.8 	2.52 
233.1 	2.77 
228.8 	2.52 
214.8 	3.27 
220.4 	3.27 
214.8 	3.27 
226.0 	2.52 
213.4 	2.77 
214.8 	2.27 
220.4 	3.53 
200.8 	2.01 
207.8 	3.02 
217.6 	3.02 
216.2 	3.02 
228.8 	1.76 
258.3 	2.27 
224.6 	2.52 
224.6 	3.27 
210.6 	3.53 
213.4 	3.78 
210.6 	3.53 
217.6 	3.78 
206.4 	4.28 
202.2 	3.27 
216.2 	3.27 
210.6 	4.03 
217.6 	3.27 
230.2 	4.28 
203.6 	3.78 
205.0 	3.27 
214.8 	3.02 
217.6 	4.03 
216.2 	3.78 
207.8 	5.04 
207.8 	4.28 
213.4 	3.53 
213.4 	3.53 
202.2 	3.02 
210.6 	3.78 
209.2 	4.03 
216.2 	4.28 
205.0 	3.02 
213.4 	4.53 
217.6 	3.53 
206.4 	3.27 
212.0 	2.77 
212.0 	3.53 
214.8 	4.03 
212.0 	4.03 
203.6 	4.03 
221.8 	2.77 
224.6 	3.27 
214.8 	3.02 
210.6 	2.52 
219.0 	3.53 
199.4 	2.52 
210.6 	3.02 
206.4 	3.02 
214.8 	3.78 
233.1 	3.78 
212.0 	3.78 
212.0 	3.53 
206.4 	2.77 
213.4 	2.77 
220.4 	3.27 
214.8 	3.27 
219.0 	1.76 
214.8 	3.02 
202.2 	2.52 
203.6 	2.77 
221.8 	3.02 
206.4 	3.27 
213.4 	2.77 
227.4 	3.02 
193.7 	2.27 
203.6 	2.77 
221.8 	3.78 
210.6 	4.78 
214.8 	3.27 
212.0 	3.78 
209.2 	2.77 
223.2 	3.27 
213.4 	3.53 
220.4 	3.53 
214.8 	4.03 
220.4 	3.53 
214.8 	3.27 
207.8 	3.27 
200.8 	2.52 
213.4 	2.52 
210.6 	3.53 
200.8 	3.53 
216.2 	3.78 
205.0 	2.77 
198.0 	3.02 
209.2 	3.53 
203.6 	3.27 
213.4 	4.03 
216.2 	3.27 
219.0 	2.77 
217.6 	3.02 
213.4 	2.77 
214.8 	3.02 
223.2 	3.78 
228.8 	3.53 
213.4 	4.28 
203.6 	2.77 
207.8 	3.53 
212.0 	4.03 
209.2 	3.27 
206.4 	3.02 
210.6 	3.53 
205.0 	3.02 
209.2 	4.53 
212.0 	3.02 
207.8 	2.77 
224.6 	4.03 
226.0 	3.02 
224.6 	3.53 
203.6 	3.78 
210.6 	3.53 
209.2 	4.03 
207.8 	5.29 
219.0 	4.53 
210.6 	5.54 
206.4 	5.29 
223.2 	5.04 
209.2 	3.27 
212.0 	3.78 
212.0 	3.53 
210.6 	4.53 
205.0 	5.29 
219.0 	4.78 
217.6 	5.04 
209.2 	4.03 
210.6 	4.28 
206.4 	4.03 
216.2 	3.78 
220.4 	4.78 
200.8 	3.78 
212.0 	5.04 
209.2 	3.53 
212.0 	3.78 
212.0 	3.78 
212.0 	3.78 
214.8 	4.03 
207.8 	5.04 
213.4 	4.28 
223.2 	4.53 
217.6 	3.53 
205.0 	3.78 
216.2 	4.03 
209.2 	3.53 
207.8 	4.78 
214.8 	4.03 
221.8 	3.53 
217.6 	3.27 
230.2 	3.78 
203.6 	3.78 
226.0 	3.78 
213.4 	3.02 
206.4 	3.53 
212.0 	4.03 
219.0 	4.03 
210.6 	3.02 
216.2 	4.03 
224.6 	4.28 
214.8 	5.04 
224.6 	3.78 
214.8 	3.78 
228.8 	4.03 
213.4 	4.03 
228.8 	3.53 
219.0 	2.77 
224.6 	2.52 
258.3 	2.77 
266.7 	3.78 
265.3 	3.02 
256.9 	1.76 
261.1 	3.27 
262.5 	2.27 
237.3 	1.51 
203.6 	1.01 
258.3 	1.76 
265.3 	2.01 
261.1 	1.51 
262.5 	2.77 
268.1 	2.52 
259.7 	3.02 
269.6 	3.27 
273.8 	4.28 
272.4 	3.27 
272.4 	3.78 
279.4 	3.53 
282.2 	3.02 
279.4 	2.52 
272.4 	2.52 
278.0 	1.76 
282.2 	1.01 
306.1 	1.26 
325.7 	1.51 
325.7 	1.76 
328.5 	1.76 
338.3 	3.02 
339.7 	1.26 
311.7 	2.01 
317.3 	2.01 
320.1 	1.51 
297.6 	2.27 
315.9 	2.27 
313.1 	2.27 
303.2 	1.26 
296.2 	1.26 
282.2 	0.76 
300.4 	1.26 
299.0 	1.51 
290.6 	1.26 
271.0 	1.01 
273.8 	0.76 
273.8 	1.01 
273.8 	0.76 
254.1 	0.25 
263.9 	0.50 
252.7 	0.50 
248.5 	0.25 
255.5 	0.25 
279.4 	0.00 
263.9 	0.50 
265.3 	0.25 
262.5 	0.00 
262.5 	0.00 
268.1 	0.00 
276.6 	0.00 
276.6 	0.00 
276.6 	0.00 
276.6 	0.50 
271.0 	0.25 
262.5 	0.00 
265.3 	0.00 
279.4 	0.25 
287.8 	0.76 
287.8 	1.01 
299.0 	1.51 
297.6 	1.76 
303.2 	2.01 
303.2 	1.76 
304.7 	2.01 
301.8 	2.01 
308.9 	1.51 
306.1 	1.51 
311.7 	1.51 
315.9 	1.26 
315.9 	0.76 
314.5 	0.50 
308.9 	1.01 
301.8 	1.01 
301.8 	0.50 
301.8 	0.76 
